CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
779422458,Existing Customer,31,F,1,Unknown,Single,Less Than $40K,Blue,13,2,2,3,3533.0,1206,2327.0,0.859,16339,120,0.579,0.341,0.00019751,0.9998
710026458,Existing Customer,34,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,2,3995.0,2475,1520.0,0.817,12575,99,0.8,0.62,0.00011743,0.99988
713118183,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,23,5,1,2,13427.0,1562,11865.0,0.537,13117,108,0.714,0.116,5.6825e-05,0.99994
720899058,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,21,6,2,1,7685.0,2517,5168.0,0.745,13604,116,0.731,0.328,6.864e-05,0.99993
789432033,Attrited Customer,32,F,1,Graduate,Married,Less Than $40K,Blue,23,1,2,3,4065.0,230,3835.0,0.779,7844,64,0.73,0.057,0.99447,0.00553
711663858,Existing Customer,28,M,1,Post-Graduate,Single,Unknown,Blue,13,4,3,3,20030.0,1204,18826.0,0.979,15862,127,0.693,0.06,0.00033411,0.99967
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988.0,660,5328.0,1.041,10211,68,1.0,0.11,0.98907,0.01093
712374708,Existing Customer,28,F,0,Graduate,Married,Unknown,Blue,15,2,2,2,23103.0,897,22206.0,0.913,14049,120,0.714,0.039,9.7673e-05,0.9999
720557883,Existing Customer,35,M,3,Uneducated,Single,Less Than $40K,Blue,21,5,2,1,6104.0,1595,4509.0,0.619,15240,102,0.729,0.261,7.3235e-05,0.99993
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,0.99645,0.0035547
710639658,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744.0,829,16915.0,0.851,9658,78,0.773,0.047,0.98831,0.01169
716836308,Existing Customer,29,M,1,Graduate,Single,Less Than $40K,Blue,36,4,3,2,3839.0,1139,2700.0,0.632,14791,124,0.771,0.297,0.00016883,0.99983
709399908,Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.678,0.19,0.00011382,0.99989
770743983,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698.0,874,7824.0,0.708,15683,94,0.709,0.1,0.00020424,0.9998
710190858,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283.0,2288,6995.0,0.928,13804,110,0.719,0.246,0.00033692,0.99966
710751033,Attrited Customer,31,F,1,Graduate,Single,Less Than $40K,Blue,13,1,1,3,4829.0,0,4829.0,0.836,8286,65,0.857,0.0,0.98863,0.01137
708245808,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,36,4,1,4,19671.0,924,18747.0,0.82,13908,124,0.676,0.047,0.00016399,0.99984
780118158,Existing Customer,27,M,0,Graduate,Single,Less Than $40K,Blue,13,2,2,4,3585.0,2420,1165.0,0.812,15656,124,0.746,0.675,0.00028024,0.99972
713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067.0,0,21067.0,0.995,9212,71,0.821,0.0,0.99659,0.00341249
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500.0,2517,3983.0,0.915,9451,79,0.646,0.387,0.9933,0.0067
770824833,Existing Customer,32,M,1,Graduate,Single,$40K - $60K,Blue,19,2,3,5,3657.0,1135,2522.0,0.795,16236,94,0.808,0.31,0.00083788,0.99916
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107.0,979,3128.0,0.647,14596,104,0.733,0.238,0.00019683,0.9998
715291908,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,11109.0,2045,9064.0,0.625,13988,92,0.84,0.184,5.0261e-05,0.99995
716454858,Existing Customer,35,F,2,Graduate,Married,Less Than $40K,Blue,28,6,1,3,4014.0,2266,1748.0,0.718,14257,94,0.958,0.565,9.2637e-05,0.99991
716464533,Existing Customer,32,F,1,Graduate,Married,Less Than $40K,Blue,36,4,3,3,9550.0,2517,7033.0,0.713,13783,116,0.841,0.264,0.00028395,0.99972
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127.0,0,16127.0,0.769,7729,82,1.0,0.0,0.99898,0.00101725
714919308,Attrited Customer,32,F,0,Graduate,Single,Less Than $40K,Blue,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0,0.99616,0.0038363
710207208,Existing Customer,31,F,1,Unknown,Single,Less Than $40K,Blue,18,3,1,3,3399.0,1800,1599.0,0.752,13148,121,0.806,0.53,9.5577e-05,0.9999
711745233,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894.0,0,13894.0,0.845,9351,69,0.533,0.0,0.99634,0.00365621
715923408,Existing Customer,30,F,0,College,Married,Less Than $40K,Blue,19,4,2,3,4184.0,1254,2930.0,0.549,14999,110,0.719,0.3,0.00015971,0.99984
764316708,Existing Customer,30,F,1,High School,Single,Less Than $40K,Blue,23,3,2,2,3955.0,2352,1603.0,0.779,16423,109,0.758,0.595,0.00010386,0.9999
719941533,Existing Customer,32,F,1,Graduate,Married,Less Than $40K,Blue,20,3,1,4,5497.0,1735,3762.0,0.664,16266,124,0.771,0.316,0.00014834,0.99985
711149133,Attrited Customer,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377.0,2517,1860.0,0.941,8759,74,0.609,0.575,0.9933,0.0067
779900808,Existing Customer,32,M,0,College,Single,$60K - $80K,Blue,16,2,3,2,21551.0,0,21551.0,0.536,14950,94,0.843,0.0,0.00015007,0.99985
714684108,Attrited Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,2,4,4169.0,534,3635.0,0.836,8565,70,0.795,0.128,0.99724,0.002764
779134458,Attrited Customer,33,F,1,Doctorate,Single,Less Than $40K,Blue,15,1,1,3,3709.0,1180,2529.0,0.645,8130,74,0.897,0.318,0.99212,0.00788
721210158,Existing Customer,29,M,2,College,Married,$40K - $60K,Blue,17,3,1,3,4626.0,1232,3394.0,0.731,14740,102,0.759,0.266,9.0064e-05,0.99991
817035108,Existing Customer,31,M,2,Graduate,Single,Less Than $40K,Blue,14,4,3,3,6933.0,1870,5063.0,0.656,15585,115,0.917,0.27,0.00030251,0.9997
801036033,Existing Customer,31,M,0,High School,Single,$40K - $60K,Blue,25,3,2,3,4493.0,1388,3105.0,0.795,17744,104,0.763,0.309,0.0001597,0.99984
720608658,Existing Customer,33,F,1,Uneducated,Single,Less Than $40K,Blue,36,5,3,3,8398.0,1875,6523.0,0.727,16706,123,0.757,0.223,0.00029196,0.99971
713733633,Attrited Customer,27,M,0,High School,Single,$60K - $80K,Blue,36,2,3,2,13303.0,2517,10786.0,0.929,10219,85,0.809,0.189,0.99338,0.00662
720841533,Existing Customer,29,M,0,Graduate,Married,Less Than $40K,Blue,15,3,1,5,4700.0,0,4700.0,0.617,14723,96,0.655,0.0,0.00023467,0.99977
717406983,Attrited Customer,30,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,3,5281.0,0,5281.0,0.535,8395,62,0.722,0.0,0.99671,0.00329379
